data_id,t1
1991,32.41326000000001
286,124.33148
10718,42.08884
11809,9.675600000000005
10661,45.4753
4137,107.88296
11230,65.31032
7567,97.23982
5306,98.69114
3608,85.14529999999999
11789,48.37802000000001
7242,33.38082
5816,29.99436
4767,88.53179999999999
232,92.402
2018,4.354020000000002
11419,131.1044
2117,119.4937
7718,147.5529
1446,29.510599999999982
456,129.1693
1833,14.51339999999999
9438,128.20168
370,6.289140000000003
2159,38.2187
10625,115.13962
3554,74.98588
10505,73.53458
2558,104.49649999999998
7854,19.35120000000001
925,101.59384
5152,2.418900000000008
3888,9.6756
9419,164.96896
3416,54.66714
11356,253.01694
5934,203.18756
11907,16.448519999999995
11541,21.2863
765,75.95345999999999
12243,158.19604
11846,82.24256000000001
5377,27.09168
3909,29.99436
6213,147.06908
1610,14.51340000000002
3830,111.26942
11313,27.09168
5754,13.062100000000015
4035,60.9563
2441,140.78002
2257,1.9351199999999975
6863,20.318760000000005
9605,73.05078
12179,68.21302000000001
108,142.23136
9213,223.99012
5865,90.95064
8957,109.3343
8187,0.4837799999999959
1262,38.2186
11385,196.89846
11278,60.4725
3177,81.75886000000001
11860,55.150880000000015
3321,141.2638
11892,45.47532
4608,48.378
7693,46.926660000000005
9907,32.41326
3135,18.3836
6562,17.416079999999994
2913,152.87452000000002
4584,32.41330000000001
798,12.094499999999996
2149,57.5699
11677,26.1241
12212,4.354100000000017
2375,41.60499999999999
11206,111.7532
3992,144.16647999999998
7993,86.1129
2029,119.00984
8652,19.3512
4741,138.84488
10858,37.73480000000001
9352,33.38082000000001
3706,177.54724000000002
2144,67.24546
6977,14.02962
6089,149.0042
1289,116.59096
3251,29.99436
7559,112.72078
2674,46.4429
1930,79.33989999999999
7146,31.929399999999987
3153,128.20174
3555,73.0508
914,122.88016
3122,43.5402
4106,26.607920000000007
8618,39.18618
2170,16.932299999999998
3912,24.189
9375,30.47814
3466,71.59948
1133,130.13683999999998
10600,20.3188
2474,76.92106
7895,21.28632
3488,29.026839999999996
7323,8.708039999999997
9603,76.92102
11473,26.60789999999997
796,15.964739999999992
1954,32.89699999999999
12148,128.20174
2608,7.740499999999997
934,84.17775999999999
2969,44.50780000000002
10376,111.75322
4853,31.4457
515,14.997199999999992
6208,7.740480000000001
10482,118.04234
8879,94.82088
3260,12.57828
3910,28.059240000000003
11118,57.08604
9983,73.05080000000001
9062,29.510539999999992
10721,36.28348
7147,29.99429999999998
8252,60.95628
8728,51.28070000000001
11079,58.0536
444,22.253899999999987
4126,129.16928
9562,63.859
6091,145.134
6308,62.8914
7626,109.81808
12081,112.72078
9684,62.407640000000015
9656,116.591
7659,45.95912000000001
6254,67.72916
8195,103.04516
9414,174.64456
7028,16.448520000000002
2300,12.094500000000004
9796,130.13682
1794,2.9026999999999816
1804,70.63188
11428,113.6883
8039,147.55288
11120,53.2158
6779,118.52606
8921,13.545799999999986
10529,27.091700000000003
2770,14.997199999999992
7748,89.49929999999999
3586,13.061999999999983
8165,43.05642
2097,158.1961
3085,115.1396
1388,141.74752
9263,127.23409999999998
9694,43.05644000000001
311,75.95348000000001
10840,72.56700000000001
4779,65.31029999999998
7631,100.14248
6556,29.026799999999994
206,142.71511999999998
7260,59.98872
10163,125.7828
12084,106.91541999999998
9301,53.699599999999975
9195,258.82228
9571,46.4429
2573,75.46969999999999
12279,88.5317
12377,6.289200000000008
3130,28.059199999999976
4156,71.11568
3331,121.91259999999998
12247,150.45556
5692,133.0395
6553,34.832159999999995
6197,0.9675599999999988
8688,128.68548
10519,46.44290000000001
1397,124.33144
9943,150.45562
5439,53.69953999999999
779,48.86178
8216,62.40764
5591,7.256699999999995
5401,127.23409999999998
3688,212.3794
5391,146.5853
1845,49.34556
9635,14.99718
9648,132.07196000000002
8130,52.24824000000001
8341,15.480999999999996
1436,48.86179999999999
8035,4.837799999999987
3305,172.22572
242,73.05079999999998
5860,100.62624
10296,1.4513399999999876
11381,204.63894
2130,94.33714
5588,13.062100000000015
6146,38.70240000000001
11287,43.05642
1275,13.061999999999983
6607,239.47108
2937,106.43164000000002
11331,41.60508
9613,57.56981999999999
1915,108.36669999999998
11043,127.71788
3444,0.4837799999999959
684,22.7376
12149,126.26662000000002
4506,49.34549999999999
2374,43.5402
10909,8.708039999999997
3384,19.351199999999977
8432,46.92666
7974,122.8801
291,114.65588
6076,174.16075999999998
10071,76.92102
3999,130.62059999999997
1994,26.607900000000008
8792,98.20738
2366,59.02109999999999
11772,81.27506
7193,89.9831
2761,32.41319999999999
3890,5.805359999999999
7828,69.66434000000001
2034,109.33424
2157,42.0889
7435,32.89704
384,138.3611
9327,3.3863999999999805
97,163.51767999999998
1648,139.32866
3980,167.38792
4812,1.4513999999999785
3248,35.79972
1354,207.5416
8001,70.6319
898,153.84207999999998
10133,183.8364
7423,56.11848
11390,187.22286
5072,15.96474
10308,6.28914
10979,92.8858
866,7.256699999999995
4017,95.7885
10320,23.22144
337,25.64040000000001
248,61.44009999999999
12211,6.289200000000022
9384,13.06206
9287,80.79119999999998
4221,11.126939999999998
10822,107.3992
1624,3.38646
9098,23.22144
1267,28.542999999999992
11211,102.0776
9241,169.80679999999998
2226,36.76725999999999
2550,119.97745999999998
8630,15.96474
11183,156.26096
8370,19.3512
4918,188.6742
12232,179.48236
6874,20.31876
9471,64.34270000000001
4429,14.029659999999993
1796,13.54584
10303,15.96474
6169,55.15092
11085,46.442800000000005
127,105.4641
2328,132.55568
8585,27.57546
8911,32.89699999999999
8762,17.41608
1947,46.44285999999998
7175,124.81526
4173,38.2186
8877,98.69112
7639,84.66152000000001
10017,7.256700000000023
11785,56.11850000000001
11634,109.33424
12020,66.76168
4125,131.1044
6717,26.60790000000003
8281,4.837800000000001
3523,134.9746
1416,87.56419999999999
1363,190.12552
9856,14.029599999999988
6133,63.858900000000006
4525,12.57819999999998
845,47.89422
4868,2.4188999999999936
9252,148.52039999999997
1755,78.37239999999998
6216,141.26372
342,15.964800000000013
8994,37.7349
11442,86.5966
8335,27.09168
1560,111.26936
959,35.79979999999999
7106,109.33424
10556,105.46404
7916,235.1171
2323,142.23128
5355,3.870299999999986
573,109.3343
6642,171.74190000000002
45,30.4781
6108,112.2369
10797,155.7772
8075,77.88856
12302,44.024
5350,13.545899999999987
8002,68.6968
2918,143.19892000000002
4194,29.0268
11949,76.43724
6017,42.5726
1343,12.094499999999996
3443,2.4188999999999936
11344,16.448520000000002
11304,10.15938
8381,70.63188
5470,3.870239999999999
11896,37.73484
3479,46.44292
2577,67.72921999999998
9289,76.92099999999996
8147,19.35120000000001
577,101.59380000000002
5758,5.321600000000018
3694,200.76868
7192,91.91822
5508,167.87168
5361,58.0536
250,57.56979999999999
1887,23.705220000000004
11104,9.675600000000005
6384,60.95624000000001
7754,77.88857999999999
546,161.58254000000002
10024,33.38082
8297,100.62624
4263,228.82794
2471,82.72642
1516,42.08879999999999
2197,92.88574
85,186.73912
2943,94.82092000000002
4641,85.14524
7609,15.964800000000013
1528,18.86739999999999
4692,44.507760000000005
2987,9.675600000000005
3666,22.73766
6184,26.12412
2054,70.63184000000001
10059,100.14246
11463,45.95909999999998
6643,169.8068
6914,12.57828
869,1.451340000000002
4195,27.09168
356,33.38082
9154,37.73482
1126,143.68267999999998
4772,78.85619999999999
9320,16.932299999999998
1725,136.426
2195,96.75598
3379,29.02679999999998
9652,124.33148
7296,5.321580000000001
8615,44.99154
3004,271.88436
3494,17.416119999999992
7049,36.2835
3254,24.189
2554,112.23698
6327,26.124120000000005
11367,231.73062
4766,90.46688
10952,145.13404
826,15.96474
4724,171.74192
1541,148.03664
8940,142.23134
5894,34.832199999999986
9781,19.83498
5238,57.56979999999999
1788,14.51339999999999
879,33.8646
5740,40.153700000000015
9118,107.39914
3883,8.708100000000002
296,104.98028000000002
9836,52.73201999999999
7389,6.772919999999999
4811,3.386499999999984
7551,128.20174
7973,124.8153
12266,113.68828
8869,114.17208
75,206.09032
11661,57.085999999999984
3454,94.82092
11181,160.1312
2013,14.02962
1116,16.44850000000001
4328,103.0451
7045,44.02398
889,14.513399999999995
6585,282.04372
5596,149.00428
11108,1.9351000000000056
652,84.66146
5373,34.832159999999995
11997,111.26944
4904,215.76588
6191,12.57828
9595,92.40198
9360,17.899860000000004
2732,88.53171999999999
4281,193.99578
7400,10.15938
1474,123.36386
9280,94.33709999999996
10732,14.997159999999994
10226,3.870200000000011
5345,23.221499999999992
3367,52.2483
8848,154.8096
8862,127.71792
621,16.448500000000024
9211,227.86036
4255,244.3089
3298,185.77156
10003,34.3484
1524,26.607899999999987
10884,57.08604
4474,111.26936
10743,260.27364
12050,8.708100000000002
3090,105.464
8231,33.38083999999999
4352,56.60229999999999
885,22.253879999999995
4490,80.30739999999999
5883,56.11847999999999
12346,66.27788000000001
5965,143.1988
3082,120.945
11056,102.56132
1671,94.8209
7602,29.51060000000001
7647,69.18056000000001
5128,48.86175999999999
2778,57.56982
1044,11.126999999999995
369,8.224260000000001
1825,29.994359999999997
2137,80.7913
9207,235.60084
4729,162.06632
3232,24.67278
2454,115.62346
10480,121.91258
11220,84.66152000000001
1352,2.90268
9049,54.66709999999999
9860,6.289099999999991
10170,112.23696
6628,198.8336
2895,16.448499999999996
1007,82.72641999999999
4715,189.158
6807,64.34269999999998
4131,119.49368
11363,239.4711
9858,10.15939999999999
7281,19.3512
8160,52.73202
10431,5.321600000000018
11832,109.33424
9183,282.04371999999995
11845,84.17768000000001
11109,74.50212
8977,70.6319
11464,44.02399999999997
8620,35.31594
10006,28.54310000000001
6178,37.73484
10493,96.75602
11455,61.44009999999997
4434,4.3541000000000025
6851,43.540200000000006
10240,28.54302
1334,29.5106
8636,4.3540199999999984
11897,35.79971999999999
10151,149.00423999999998
7087,146.10152
6113,102.5613
2781,51.76446
438,33.8646
345,10.15940000000002
2423,7.256700000000002
1630,174.16082
7764,58.53738
9472,62.4076
8085,58.53735999999999
1885,27.575460000000003
2289,33.38082
99,159.64744
3942,6.289140000000003
5974,125.7828
3565,53.69959999999999
11285,46.92665999999999
4428,15.964780000000005
11948,78.37236
12088,99.17494
7135,53.2158
4982,64.82650000000001
12226,191.09308
7033,6.772919999999999
447,16.448499999999996
7283,15.480960000000003
10686,104.01268
1208,142.71506
44,32.413219999999995
10092,36.2835
11786,54.18338
5145,15.964699999999992
9027,97.23974
6188,18.38364
4260,234.6333
11793,40.63754
7252,14.02962
1090,66.76160000000002
1062,120.94496
9212,225.92524
10212,30.961899999999986
3768,57.569800000000015
8437,37.25106
11533,36.76728
11766,92.88578
10450,18.38364
10195,63.859
5239,55.63467999999999
8018,37.73490000000001
11713,21.770100000000006
5449,34.348299999999995
8155,3.8702400000000097
8824,36.28349999999999
11714,19.83498000000001
152,57.08609999999999
7439,25.156559999999992
6205,0.4837799999999994
3917,14.513399999999995
10279,34.34837999999999
8711,84.17772000000001
1318,60.47247999999999
2222,44.50774
4408,54.66718
4594,13.0621
4253,2.4189000000000007
6606,241.4062
2684,27.091700000000003
3073,138.3611
2988,7.740500000000026
6263,50.31308
11202,119.49368
4215,22.73766
8657,9.675599999999996
113,132.55579999999998
4161,61.44008
3193,50.796940000000006
4287,182.38506
359,27.575460000000003
10635,95.78842
9005,16.448499999999996
417,74.50214
11803,21.28630000000001
559,136.42598
5651,42.57270000000001
5138,29.5106
2380,31.929399999999987
2258,36.2835
1261,40.15369999999999
6333,14.513400000000004
10077,65.3103
5086,130.1368
3950,225.44152
6741,192.06062
1759,70.63192
2611,1.9350999999999767
963,28.059299999999997
8399,35.79971999999999
6008,59.9887
4339,81.75880000000001
10773,202.22004
226,104.01272
6513,46.44288
6790,97.23969999999998
8696,113.20452000000002
998,100.1425
2697,1.9351000000000056
6523,27.09168
1608,18.3836
5264,7.256699999999995
9058,37.25102
9226,198.8336
9174,299.4598
11490,119.97744
1015,67.24546
333,33.38080000000001
10096,28.543000000000006
11882,12.57820000000001
5168,37.25106000000001
10852,49.34560000000002
11130,33.8646
8747,14.51340000000002
3131,26.1241
3913,22.25388
5702,113.6883
11333,37.73484
9901,10.643159999999996
1730,126.75039999999998
10367,129.16930000000002
12214,0.4838000000000022
2162,32.41330000000001
8803,76.92106
1748,91.91824
11655,68.69671999999998
4959,109.3343
8970,84.17774
11881,14.51340000000002
12242,160.13116
8828,28.543099999999995
8873,106.4316
2766,22.737599999999983
960,33.8646
4277,201.73626
327,44.99156000000001
6440,136.42592
2057,64.82648
4314,130.1368
526,200.28494
10117,30.96192
1025,47.89425999999999
90,177.06351999999998
2276,1.4513399999999947
4396,77.88862
4856,25.640339999999995
4814,106.91538
11913,4.837799999999994
10186,81.27499999999999
11028,156.74468
5236,61.44003999999998
1618,14.99718
9020,110.78558
4234,4.35402
3511,158.19603999999998
8496,129.65302
8664,175.12836
2095,3.870240000000001
6339,2.902680000000004
8158,56.60226
9970,98.20738
961,31.92949999999999
4834,68.21297999999999
1640,154.80962
6265,46.44279999999999
8651,21.28632
5630,83.2102
8589,19.83498
8857,137.39352
11920,132.55572
9978,82.72640000000001
2108,136.90978
12352,54.66716
5604,133.52332
762,81.75882
9791,0.4837799999999959
1422,75.95339999999999
10350,162.06634000000005
2434,154.32586
10689,98.20732
2868,68.69669999999999
2478,69.18058
3230,3.870240000000001
5789,25.15656000000001
1631,172.2257
11406,156.2609
7881,48.378
1452,17.8998
7578,75.9535
8991,43.5402
6507,6.772899999999993
3799,31.4457
10238,32.41326
10486,110.30186
2488,49.82940000000001
10176,100.62624
7877,4.354020000000002
2592,38.70239999999998
7734,116.59098
4688,52.24824
9639,7.256699999999995
119,120.945
6956,32.41329999999999
4377,8.2243
7596,41.12134
